"BUSINESS YEAR","STATE CODE","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","STANDARD COMPONENT ID","PLAN ID","BENEFIT NAME","IS EHB","IS STATE MANDATE","IS COVERED","QUANTITY LIMIT ON SVC","LIMIT QUANTITY","LIMIT UNIT","MINIMUM STAY",EXCLUSIONS,EXPLANATION,"EHB VAR REASON","IS SUBJECTED TO DED TIER 1","IS SUBJECTED TO DED TIER 2","IS EXCLUDED FROM INN MOOP","IS EXCLUDED FROM OON MOOP"
2024,MA,11821,SERFF,1,2/12/2024,11821MA0030003,11821MA0030003-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2024,MA,11821,SERFF,1,2/12/2024,11821MA0030003,11821MA0030003-01,"Major Dental Care - Child",Yes,,Yes,Yes,1,"Visit(s) per 3 Years",,,"Benefit limit varies based upon procedure. Please see Summary of Benefits for additional details.","Substantially Equal",,,No,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0030003,11821MA0030003-01,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Visit(s) per Year",,,"Oral exams, cleanings, fluoride limited to twice in 12 months","Substantially Equal",,,No,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0030003,11821MA0030003-01,"Basic Dental Care - Child",Yes,,Yes,Yes,1,"Visit(s) per Year",,,"Benefit limit varies based upon procedure. Please see Summary of Benefits for additional details.","Substantially Equal",,,No,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0030003,11821MA0030003-01,"Orthodontia - Child",No,,Yes,Yes,1,"Treatment(s) per Lifetime",,,"Medically necessary only","Substantially Equal",,,No,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0030003,11821MA0030003-01,"Basic Dental Care - Adult",No,,Yes,Yes,1,"Visit(s) per Year",,,"Benefit limit varies based upon procedure. Subject to Annual Maximum of $1,250.  Please see Summary of Benefits for additional details.","Not EHB",,,Yes,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0030003,11821MA0030003-01,"Accidental Dental",No,,Yes,Yes,1,"Treatment(s) per Episode",,,"Benefit limit varies based upon procedure. Please see Summary of Benefits for additional details.","Not EHB",,,Yes,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0030003,11821MA0030003-01,"Major Dental Care - Adult",No,,Yes,Yes,1,"Visit(s) per 3 Years",,,"Benefit limit varies based upon procedure. Subject to Annual Maximum of $1,250.  Please see Summary of Benefits for additional details.","Not EHB",,,Yes,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0030003,11821MA0030003-01,"Routine Dental Services (Adult)",No,,Yes,Yes,2,"Visit(s) per Year",,,"Oral exams and cleanings limited to twice in 12 months. Subject to Annual Maximum of $1,250.  Please see Summary of Benefits for additional details.","Not EHB",,,Yes,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0030004,11821MA0030004-01,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Visit(s) per Year",,,"Oral exams, cleanings, fluoride limited to twice in 12 months","Substantially Equal",,,No,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0030004,11821MA0030004-01,"Basic Dental Care - Child",Yes,,Yes,Yes,1,"Visit(s) per Year",,,"Benefit limit varies based upon procedure. Please see Summary of Benefits for additional details.","Substantially Equal",,,No,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0030004,11821MA0030004-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2024,MA,11821,SERFF,1,2/12/2024,11821MA0030004,11821MA0030004-01,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2024,MA,11821,SERFF,1,2/12/2024,11821MA0030004,11821MA0030004-01,"Major Dental Care - Child",Yes,,Yes,Yes,1,"Visit(s) per 3 Years",,,"Benefit limit varies based upon procedure. Please see Summary of Benefits for additional details.","Substantially Equal",,,No,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0030004,11821MA0030004-01,"Orthodontia - Child",No,,Yes,Yes,1,"Treatment(s) per Lifetime",,,"Medically necessary only.","Substantially Equal",,,No,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0030004,11821MA0030004-01,"Basic Dental Care - Adult",No,,Yes,Yes,1,"Visit(s) per Year",,,"Benefit limit varies based upon procedure. Subject to Annual Maximum of $750.  Please see Summary of Benefits for additional details.","Not EHB",,,Yes,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0030004,11821MA0030004-01,"Accidental Dental",No,,Yes,Yes,1,"Treatment(s) per Episode",,,"Benefit limit varies based upon procedure. Please see Summary of Benefits for additional details.","Not EHB",,,Yes,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0030004,11821MA0030004-01,"Routine Dental Services (Adult)",No,,Yes,Yes,2,"Visit(s) per Year",,,"Oral exams and cleanings limited to twice in 12 months. Subject to Annual Maximum of $750.  Please see Summary of Benefits for additional details.","Not EHB",,,Yes,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0040003,11821MA0040003-01,"Major Dental Care - Child",Yes,,Yes,Yes,1,"Visit(s) per 3 Years",,,"Benefit limit varies based upon procedure. Please see Summary of Benefits for additional details.","Substantially Equal",,,No,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0040003,11821MA0040003-01,"Basic Dental Care - Adult",No,,Yes,Yes,1,"Visit(s) per Year",,,"Benefit limit varies based upon procedure. Subject to Annual Maximum of $1,250.  Please see Summary of Benefits for additional details.","Not EHB",,,Yes,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0040003,11821MA0040003-01,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Visit(s) per Year",,,"Oral exams, cleanings, fluoride limited to twice in 12 months","Substantially Equal",,,No,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0040003,11821MA0040003-01,"Orthodontia - Child",No,,Yes,Yes,1,"Treatment(s) per Lifetime",,,"Medically necessary only","Substantially Equal",,,No,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0040003,11821MA0040003-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2024,MA,11821,SERFF,1,2/12/2024,11821MA0040003,11821MA0040003-01,"Routine Dental Services (Adult)",No,,Yes,Yes,2,"Visit(s) per Year",,,"Oral exams and cleanings limited to twice in 12 months. Subject to Annual Maximum of $1,250.  Please see Summary of Benefits for additional details.","Not EHB",,,Yes,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0040003,11821MA0040003-01,"Major Dental Care - Adult",No,,Yes,Yes,1,"Visit(s) per 3 Years",,,"Benefit limit varies based upon procedure. Subject to Annual Maximum of $1,250.  Please see Summary of Benefits for additional details.","Not EHB",,,Yes,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0040003,11821MA0040003-01,"Accidental Dental",No,,Yes,Yes,1,"Treatment(s) per Episode",,,"Benefit limit varies based upon procedure. Please see Summary of Benefits for additional details.","Not EHB",,,Yes,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0040003,11821MA0040003-01,"Basic Dental Care - Child",Yes,,Yes,Yes,1,"Visit(s) per Year",,,"Benefit limit varies based upon procedure. Please see Summary of Benefits for additional details.","Substantially Equal",,,No,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0040004,11821MA0040004-01,"Major Dental Care - Child",Yes,,Yes,Yes,1,"Visit(s) per 3 Years",,,"Benefit limit varies based upon procedure. Please see Summary of Benefits for additional details.","Substantially Equal",,,No,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0040004,11821MA0040004-01,"Basic Dental Care - Child",Yes,,Yes,Yes,1,"Visit(s) per Year",,,"Benefit limit varies based upon procedure. Please see Summary of Benefits for additional details.","Substantially Equal",,,No,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0040004,11821MA0040004-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2024,MA,11821,SERFF,1,2/12/2024,11821MA0040004,11821MA0040004-01,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Visit(s) per Year",,,"Oral exams, cleanings, fluoride limited to twice in 12 months","Substantially Equal",,,No,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0040004,11821MA0040004-01,"Routine Dental Services (Adult)",No,,Yes,Yes,2,"Visit(s) per Year",,,"Oral exams and cleanings limited to twice in 12 months. Subject to Annual Maximum of $750.  Please see Summary of Benefits for additional details.","Not EHB",,,Yes,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0040004,11821MA0040004-01,"Basic Dental Care - Adult",No,,Yes,Yes,1,"Visit(s) per Year",,,"Benefit limit varies based upon procedure. Subject to Annual Maximum of $750.  Please see Summary of Benefits for additional details.","Not EHB",,,Yes,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0040004,11821MA0040004-01,"Orthodontia - Child",No,,Yes,Yes,1,"Treatment(s) per Lifetime",,,"Medically necessary only.","Substantially Equal",,,No,Yes
2024,MA,11821,SERFF,1,2/12/2024,11821MA0040004,11821MA0040004-01,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2024,MA,11821,SERFF,1,2/12/2024,11821MA0040004,11821MA0040004-01,"Accidental Dental",No,,Yes,Yes,1,"Treatment(s) per Episode",,,"Benefit limit varies based upon procedure. Please see Summary of Benefits for additional details.","Not EHB",,,Yes,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0010002,18076MA0010002-01,"Accidental Dental",No,,No,,,,,,,,,,,
2024,MA,18076,SERFF,1,2/12/2024,18076MA0010002,18076MA0010002-01,"Routine Dental Services (Adult)",No,,Yes,Yes,2,"Visit(s) per Year",,"Subject to time & frequency limitations","Routine exams & cleanings. Benefit limit varies based upon procedure. Subject to Annual Maximum of $1,250.","Not EHB",,,Yes,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0010002,18076MA0010002-01,"Basic Dental Care - Adult",No,,Yes,No,,,,"Subject to time & frequency limitations","Benefit limit varies based upon procedure. Subject to Annual Maximum of $1,250.","Not EHB",,,Yes,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0010002,18076MA0010002-01,"Basic Dental Care - Child",Yes,,Yes,No,,,,"Subject to time & frequency limitations",,"Additional EHB Benefit",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0010002,18076MA0010002-01,"Major Dental Care - Child",Yes,,Yes,No,,,,"Subject to time & frequency limitations",,"Additional EHB Benefit",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0010002,18076MA0010002-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2024,MA,18076,SERFF,1,2/12/2024,18076MA0010002,18076MA0010002-01,"Major Dental Care - Adult",No,,Yes,No,,,,"Subject to time & frequency limitations","Benefit limit varies based upon procedure. Subject to Annual Maximum of $1,250.","Not EHB",,,Yes,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0010002,18076MA0010002-01,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Visit(s) per Year",,,"Oral exams, cleanings, flouride limited to twice in 12 months. In addition, comprehensive exams are covered once per member per provider.","Substantially Equal",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0010002,18076MA0010002-01,"Orthodontia - Child",No,,Yes,No,,,,"Elective ortho","Prior authorization required","Additional EHB Benefit",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0010003,18076MA0010003-01,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Visit(s) per Year",,,"Oral exams, cleanings, flouride limited to twice in 12 months. In addition, comprehensive exams are covered once per member per provider.","Substantially Equal",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0010003,18076MA0010003-01,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2024,MA,18076,SERFF,1,2/12/2024,18076MA0010003,18076MA0010003-01,"Orthodontia - Child",No,,Yes,No,,,,"Elective ortho","Prior authorization required","Additional EHB Benefit",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0010003,18076MA0010003-01,"Basic Dental Care - Child",Yes,,Yes,No,,,,"Subject to time & frequency limitations",,"Additional EHB Benefit",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0010003,18076MA0010003-01,"Major Dental Care - Child",Yes,,Yes,No,,,,"Subject to time & frequency limitations",,"Additional EHB Benefit",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0010003,18076MA0010003-01,"Basic Dental Care - Adult",No,,Yes,No,,,,"Subject to time & frequency limitations","Benefit limit varies based upon procedure. Subject to Annual Maximum of $750.","Not EHB",,,Yes,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0010003,18076MA0010003-01,"Routine Dental Services (Adult)",No,,Yes,Yes,2,"Visit(s) per Year",,"Subject to time & frequency limitations","Routine exams & cleanings. Benefit limit varies based upon procedure. Subject to Annual Maximum of $750.","Not EHB",,,Yes,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0010003,18076MA0010003-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2024,MA,18076,SERFF,1,2/12/2024,18076MA0010003,18076MA0010003-01,"Accidental Dental",No,,No,,,,,,,,,,,
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020001,18076MA0020001-01,"Accidental Dental",No,,No,,,,,,,,,,,
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020001,18076MA0020001-01,"Basic Dental Care - Adult",No,,No,,,,,,,,,,,
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020001,18076MA0020001-01,"Major Dental Care - Child",Yes,,Yes,,,,,"Subject to time & frequency limitations",,"Additional EHB Benefit",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020001,18076MA0020001-01,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020001,18076MA0020001-01,"Orthodontia - Child",No,,Yes,,,,,"Elective ortho","Prior authorization required.","Additional EHB Benefit",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020001,18076MA0020001-01,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Visit(s) per Year",,,"Oral exams, cleanings, flouride limited to twice in 12 months. In addition, comprehensive exams are covered once per member per provider.","Substantially Equal",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020001,18076MA0020001-01,"Routine Dental Services (Adult)",No,,No,,,,,,,,,,,
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020001,18076MA0020001-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020001,18076MA0020001-01,"Basic Dental Care - Child",Yes,,Yes,,,,,"Subject to time & frequency limitations",,"Additional EHB Benefit",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020002,18076MA0020002-01,"Major Dental Care - Adult",No,,Yes,No,,,,"Subject to time & frequency limitations","Benefit limit varies based upon procedure. Subject to Annual Maximum of $1,250.","Not EHB",,,Yes,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020002,18076MA0020002-01,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Visit(s) per Year",,,"Oral exams, cleanings, flouride limited to twice in 12 months. In addition, comprehensive exams are covered once per member per provider.","Substantially Equal",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020002,18076MA0020002-01,"Orthodontia - Child",No,,Yes,No,,,,"Elective ortho","Prior authorization required.","Additional EHB Benefit",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020002,18076MA0020002-01,"Major Dental Care - Child",Yes,,Yes,No,,,,"Subject to time & frequency limitations",,"Additional EHB Benefit",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020002,18076MA0020002-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020002,18076MA0020002-01,"Routine Dental Services (Adult)",No,,Yes,Yes,2,"Visit(s) per Year",,"Subject to time & frequency limitations","Routine exams & cleanings. Benefit limit varies based upon procedure. Subject to Annual Maximum of $1,250.","Not EHB",,,Yes,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020002,18076MA0020002-01,"Basic Dental Care - Child",Yes,,Yes,No,,,,"Subject to time & frequency limitations",,"Additional EHB Benefit",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020002,18076MA0020002-01,"Basic Dental Care - Adult",No,,Yes,No,,,,"Subject to time & frequency limitations","Benefit limit varies based upon procedure. Subject to Annual Maximum of $1,250.","Not EHB",,,Yes,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020002,18076MA0020002-01,"Accidental Dental",No,,No,,,,,,,,,,,
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020003,18076MA0020003-01,"Basic Dental Care - Adult",No,,Yes,No,,,,"Subject to time & frequency limitations","Benefit limit varies based upon procedure. Subject to Annual Maximum of $750.","Not EHB",,,Yes,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020003,18076MA0020003-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020003,18076MA0020003-01,"Accidental Dental",No,,No,,,,,,,,,,,
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020003,18076MA0020003-01,"Basic Dental Care - Child",Yes,,Yes,No,,,,"Subject to time & frequency limitations",,"Additional EHB Benefit",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020003,18076MA0020003-01,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020003,18076MA0020003-01,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Visit(s) per Year",,,"Oral exams, cleanings, flouride limited to twice in 12 months. In addition, comprehensive exams are covered once per member per provider.","Substantially Equal",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020003,18076MA0020003-01,"Routine Dental Services (Adult)",No,,Yes,Yes,2,"Visit(s) per Year",,"Subject to time & frequency limitations","Routine exams & cleanings. Benefit limit varies based upon procedure. Subject to Annual Maximum of $750.","Not EHB",,,Yes,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020003,18076MA0020003-01,"Orthodontia - Child",No,,Yes,No,,,,"Elective ortho","Prior authorization required.","Additional EHB Benefit",,,No,Yes
2024,MA,18076,SERFF,1,2/12/2024,18076MA0020003,18076MA0020003-01,"Major Dental Care - Child",Yes,,Yes,No,,,,"Subject to time & frequency limitations",,"Additional EHB Benefit",,,No,Yes
2024,MA,24675,SERFF,1,2/12/2024,24675MA0430001,24675MA0430001-01,"Orthodontia - Child",No,,Yes,,,,,,"Quantitative limits vary based on the covered service; contact plan for details.","Additional EHB Benefit",,,No,No
2024,MA,24675,SERFF,1,2/12/2024,24675MA0430001,24675MA0430001-01,"Major Dental Care - Child",Yes,,Yes,,,,,,"Quantitative limits vary based on the covered service; contact plan for details.",,,,No,No
2024,MA,24675,SERFF,1,2/12/2024,24675MA0430001,24675MA0430001-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2024,MA,24675,SERFF,1,2/12/2024,24675MA0430001,24675MA0430001-01,"Accidental Dental",No,,No,,,,,,,,,,,
2024,MA,24675,SERFF,1,2/12/2024,24675MA0430001,24675MA0430001-01,"Routine Dental Services (Adult)",No,,No,,,,,,,,,,,
2024,MA,24675,SERFF,1,2/12/2024,24675MA0430001,24675MA0430001-01,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Exam(s) per Year",,,"Quantitative limits vary based on the covered service; contact plan for details.",,,,No,No
2024,MA,24675,SERFF,1,2/12/2024,24675MA0430001,24675MA0430001-01,"Basic Dental Care - Adult",No,,No,,,,,,,,,,,
2024,MA,24675,SERFF,1,2/12/2024,24675MA0430001,24675MA0430001-01,"Basic Dental Care - Child",Yes,,Yes,,,,,,"Quantitative limits vary based on the covered service; contact plan for details.",,,,No,No
2024,MA,24675,SERFF,1,2/12/2024,24675MA0430001,24675MA0430001-01,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2024,MA,24675,SERFF,1,2/12/2024,24675MA0440001,24675MA0440001-01,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2024,MA,24675,SERFF,1,2/12/2024,24675MA0440001,24675MA0440001-01,"Accidental Dental",No,,No,,,,,,,,,,,
2024,MA,24675,SERFF,1,2/12/2024,24675MA0440001,24675MA0440001-01,"Basic Dental Care - Child",Yes,,Yes,,,,,,"Quantitative limits vary based on the covered service; contact plan for details.",,,,No,No
2024,MA,24675,SERFF,1,2/12/2024,24675MA0440001,24675MA0440001-01,"Major Dental Care - Child",Yes,,Yes,,,,,,"Quantitative limits vary based on the covered service; contact plan for details.",,,,No,No
2024,MA,24675,SERFF,1,2/12/2024,24675MA0440001,24675MA0440001-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2024,MA,24675,SERFF,1,2/12/2024,24675MA0440001,24675MA0440001-01,"Orthodontia - Child",No,,Yes,,,,,,"Quantitative limits vary based on the covered service; contact plan for details.","Additional EHB Benefit",,,No,No
2024,MA,24675,SERFF,1,2/12/2024,24675MA0440001,24675MA0440001-01,"Routine Dental Services (Adult)",No,,No,,,,,,,,,,,
2024,MA,24675,SERFF,1,2/12/2024,24675MA0440001,24675MA0440001-01,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Exam(s) per Year",,,"Quantitative limits vary based on the covered service; contact plan for details.",,,,No,No
2024,MA,24675,SERFF,1,2/12/2024,24675MA0440001,24675MA0440001-01,"Basic Dental Care - Adult",No,,No,,,,,,,,,,,
2024,MA,24675,SERFF,1,2/12/2024,24675MA0450001,24675MA0450001-01,"Basic Dental Care - Child",Yes,,Yes,,,,,,"Quantitative limits vary based on the covered service; contact plan for details.",,,,No,No
2024,MA,24675,SERFF,1,2/12/2024,24675MA0450001,24675MA0450001-01,"Major Dental Care - Adult",No,,Yes,,,,,,"Quantitative limits vary based on the covered service; contact plan for details.","Not EHB",,,No,No
2024,MA,24675,SERFF,1,2/12/2024,24675MA0450001,24675MA0450001-01,"Basic Dental Care - Adult",No,,Yes,,,,,,"Quantitative limits vary based on the covered service; contact plan for details.","Not EHB",,,No,No
2024,MA,24675,SERFF,1,2/12/2024,24675MA0450001,24675MA0450001-01,"Accidental Dental",No,,No,,,,,,,,,,,
2024,MA,24675,SERFF,1,2/12/2024,24675MA0450001,24675MA0450001-01,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Exam(s) per Year",,,"Quantitative limits vary based on the covered service; contact plan for details.",,,,No,No
2024,MA,24675,SERFF,1,2/12/2024,24675MA0450001,24675MA0450001-01,"Orthodontia - Child",No,,Yes,,,,,,"Quantitative limits vary based on the covered service; contact plan for details.","Additional EHB Benefit",,,No,No
2024,MA,24675,SERFF,1,2/12/2024,24675MA0450001,24675MA0450001-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2024,MA,24675,SERFF,1,2/12/2024,24675MA0450001,24675MA0450001-01,"Routine Dental Services (Adult)",No,,Yes,Yes,2,"Exam(s) per Year",,,"Quantitative limits vary based on the covered service; contact plan for details.","Not EHB",,,No,No
2024,MA,24675,SERFF,1,2/12/2024,24675MA0450001,24675MA0450001-01,"Major Dental Care - Child",Yes,,Yes,,,,,,"Quantitative limits vary based on the covered service; contact plan for details.",,,,No,No
2024,MA,24675,SERFF,1,2/12/2024,24675MA0460001,24675MA0460001-01,"Basic Dental Care - Adult",No,,Yes,,,,,,"Quantitative limits vary based on the covered service; contact plan for details.","Not EHB",,,No,No
